alpha,beta,r2,nobs,stock,method,observations
0.0005197901456333687,2.187806383797775,0.3304339934943288,243,蓝思科技,contemporaneous,243
0.004127840504523716,1.281243838408506,0.27138370041912696,238,藏格矿业,contemporaneous,238
4.4437596682103176e-05,1.3877529439074978,0.35042415413934824,243,豪威集团,contemporaneous,243
-0.0006380391003995528,0.5947508671081969,0.2847896372589641,243,贵州茅台,contemporaneous,243
-0.0007656832170746317,0.9035568255964239,0.1517775204273365,243,赛力斯,contemporaneous,243
0.001693810304604802,1.6414896677035107,0.2792436319953675,243,赣锋锂业,contemporaneous,243
-0.001608253759519656,0.8551298027679053,0.28348900920634745,243,迈瑞医疗,contemporaneous,243
-0.0009652821473977013,1.460845142139986,0.2496725331956089,243,通威股份,contemporaneous,243
-3.401713415103835e-05,0.18308226574285374,0.02254886983819937,243,邮储银行,contemporaneous,243
-0.00011029775196826834,1.3135529358455553,0.18100677519686492,242,金山办公,contemporaneous,242
-0.0010112151958491266,0.82488712824363,0.36284380485916323,243,金龙鱼,contemporaneous,243
0.001949288342108738,1.5247590656791332,0.3371671726127716,243,铜陵有色,contemporaneous,243
-0.0011268235734086325,0.996094664022324,0.3559622230826879,243,长城汽车,contemporaneous,243
-0.0008798840446556729,0.8414193748644232,0.31876727679725125,243,长安汽车,contemporaneous,243
-0.0005216613488823106,0.81479786814663,0.11619035984201509,243,长春高新,contemporaneous,243
-0.00024040809466077358,0.08086579039271435,0.01055841104934363,243,长江电力,contemporaneous,243
-0.001333372344482638,1.6489660922639242,0.474170442112097,243,长电科技,contemporaneous,243
-0.0007997924910723651,1.3573815618297478,0.224242054677387,241,闻泰科技,contemporaneous,241
0.002663482922834018,2.1670884865483027,0.3247720283412413,243,阳光电源,contemporaneous,243
0.00010109241869114382,1.5839565757518401,0.17194840257569843,242,阿特斯,contemporaneous,242
-0.00022375026260720225,0.36123318335366583,0.04443007807914934,243,陕西煤业,contemporaneous,243
-0.00011114184922851752,1.344258129224111,0.3346090216752441,243,隆基绿能,contemporaneous,243
-0.0012309295706540483,0.37867059375105205,0.10257522220564652,243,青岛啤酒,contemporaneous,243
-0.0004542316142855113,0.6104139878085866,0.16391386415611708,243,顺丰控股,contemporaneous,243
-0.0012736063890328296,1.1625793386883037,0.3685416702930644,243,首创证券,contemporaneous,243
0.0008225339001539949,1.8563817999002246,0.23317832844634867,243,鹏鼎控股,contemporaneous,243
0.00015898000529106565,0.7478113328423315,0.20450694145410853,243,龙佰集团,contemporaneous,243
-0.00025937211502820626,0.366136448750596,0.059958047607059584,243,龙源电力,contemporaneous,243
