alpha,beta,r2,nobs,year_month,observations,stock,method
-0.003899598921841661,-0.017765085846093216,0.0002938357434808525,21,2025-04-01,21,海康威视,lagged
0.0015094583085979326,-0.28985497195421683,0.057098027774079685,19,2025-05-01,19,海康威视,lagged
-0.0008222103578340803,0.15833575788512608,0.022772679365765103,20,2025-06-01,20,海康威视,lagged
0.0009672269544393586,-0.14967110248870832,0.008350554040244207,23,2025-07-01,23,海康威视,lagged
0.006222113400398288,-0.33330232575799273,0.05662691713752388,21,2025-08-01,21,海康威视,lagged
0.00023828352458439951,0.22353265334671976,0.027384619594435944,22,2025-09-01,22,海康威视,lagged
0.0026947561640813167,0.6281755054761189,0.09218966679163154,17,2025-10-01,17,海康威视,lagged
-0.00444095262163475,0.004402617209366605,1.3964154572665421e-05,20,2025-11-01,20,海康威视,lagged
0.00016065209731032544,-0.2860196788861019,0.03895585512304223,23,2025-12-01,23,海康威视,lagged
0.0038987451571692476,0.05867728856655591,0.009582861979837709,17,2025-01-01,17,海螺水泥,lagged
-0.004932298698538051,0.646193064777348,0.11844607609489421,18,2025-02-01,18,海螺水泥,lagged
0.00242943042617606,0.45023928737773633,0.08150975513108105,21,2025-03-01,21,海螺水泥,lagged
-0.001123063317122963,-0.5100399297171846,0.2991818284586142,21,2025-04-01,21,海螺水泥,lagged
-0.0025459766368362362,0.5715222951492722,0.21549069262506548,19,2025-05-01,19,海螺水泥,lagged
-0.002595405356535612,0.39569503776720005,0.07197628622080599,20,2025-06-01,20,海螺水泥,lagged
0.003338037426616952,0.5380935059161133,0.003283944809258643,23,2025-07-01,23,海螺水泥,lagged
0.001337952038241832,0.08416563360816168,0.008380967241954695,21,2025-08-01,21,海螺水泥,lagged
-0.0016414980418889688,-0.0024450302933340384,6.198226266129758e-06,22,2025-09-01,22,海螺水泥,lagged
9.405722089771205e-05,-0.06430558194361884,0.0033530259268400586,17,2025-10-01,17,海螺水泥,lagged
-6.6414234768495e-05,0.3058811509642358,0.09938888741902896,20,2025-11-01,20,海螺水泥,lagged
-0.0018978697270385365,0.011546175062050773,8.657940123202312e-05,23,2025-12-01,23,海螺水泥,lagged
5.8744008571689696e-05,0.2777241327666168,0.024167072695776004,17,2025-01-01,17,海通证券,lagged
0.011365888961020315,0.3539727117994186,0.009402239549746949,17,2025-01-01,17,润泽科技,lagged
0.0067060523770613445,-1.4731892531938529,0.034996286960914835,18,2025-02-01,18,润泽科技,lagged
-0.003825741819981369,-0.7827226944573822,0.04524268163270806,21,2025-03-01,21,润泽科技,lagged
-0.006148132737432211,0.32099737279049545,0.013786228209233586,21,2025-04-01,21,润泽科技,lagged
-0.0034419140206723197,-2.299719542168541,0.38934693107907603,19,2025-05-01,19,润泽科技,lagged
0.007050693024955149,0.5560562575387439,0.015691589874619494,20,2025-06-01,20,润泽科技,lagged
0.0016576746541776552,-0.35598103408206805,0.0021531487364184754,23,2025-07-01,23,润泽科技,lagged
0.009229832174662504,-0.2174555721562096,0.005711045990957397,21,2025-08-01,21,润泽科技,lagged
-0.0031692610188669623,-0.30551285350918067,0.00895779123655649,22,2025-09-01,22,润泽科技,lagged
-0.002559875707114968,-0.20703529599235113,0.007641684710791741,17,2025-10-01,17,润泽科技,lagged
-0.0054034960252648204,-1.347200012294316,0.37828998577624995,20,2025-11-01,20,润泽科技,lagged
0.006336590375835727,-1.1822887711915044,0.09302413826122802,23,2025-12-01,23,润泽科技,lagged
0.004939907064944744,0.14993730571669375,0.0028105282508978924,17,2025-01-01,17,深南电路,lagged
0.00044614016689201045,0.37519877481321345,0.003966785427428454,18,2025-02-01,18,深南电路,lagged
-0.0009787444981369346,0.3658555542617604,0.008893978903356414,21,2025-03-01,21,深南电路,lagged
-0.0052114229590191595,0.7555590949128411,0.16642451644298095,21,2025-04-01,21,深南电路,lagged
0.002346768631998269,-0.9113922470470086,0.055300016121306306,19,2025-05-01,19,深南电路,lagged
0.011683093643755334,1.2597680913109774,0.07869298953652148,20,2025-06-01,20,深南电路,lagged
0.02519230993664555,-4.9286012004001325,0.20084720390110322,23,2025-07-01,23,深南电路,lagged
0.014664945192528561,0.5852937714640447,0.01989994976020848,21,2025-08-01,21,深南电路,lagged
0.008222789328584711,-1.6854316075523494,0.10866095015749866,22,2025-09-01,22,深南电路,lagged
9.682035755657122e-06,0.6948220491165276,0.022983935810869327,17,2025-10-01,17,深南电路,lagged
-0.005498801389599179,-0.607689240680866,0.04495373733752184,20,2025-11-01,20,深南电路,lagged
0.008659903556340661,-0.40387440117879053,0.006426596667188367,23,2025-12-01,23,深南电路,lagged
-0.00042414385846575517,-0.15914466642531094,0.02456711050276794,17,2025-01-01,17,温氏股份,lagged
0.0003515873443032567,0.11884409693850087,0.0063526600773763375,18,2025-02-01,18,温氏股份,lagged
0.0012989013740102476,0.19503376804843967,0.026141869676514107,21,2025-03-01,21,温氏股份,lagged
-0.0007685303333379127,-1.0942683783812666,0.7997151978023807,21,2025-04-01,21,温氏股份,lagged
-0.00014878253283104282,-0.06930096370969975,0.0029705560081342286,19,2025-05-01,19,温氏股份,lagged
0.0017838771894446797,-0.4297930412511135,0.020531843576988562,20,2025-06-01,20,温氏股份,lagged
-0.0032909125011367432,1.6057966291794232,0.15087057941187565,23,2025-07-01,23,温氏股份,lagged
0.0003044105111883568,0.6052561637048102,0.30444611850269665,21,2025-08-01,21,温氏股份,lagged
0.0013163605644862734,-0.08314416906455069,0.002590174981571436,22,2025-09-01,22,温氏股份,lagged
-0.0014067053090059212,-0.01415889836135234,0.0002877381854304861,17,2025-10-01,17,温氏股份,lagged
-0.0002382137213100626,-0.45655168920197664,0.13050098031583457,20,2025-11-01,20,温氏股份,lagged
-0.0019831847380299365,-0.7068010205694556,0.1896998353697461,23,2025-12-01,23,温氏股份,lagged
0.004490768090833798,0.33504196603867276,0.025295134550751275,17,2025-01-01,17,潍柴动力,lagged
0.006663494533250915,-0.8559231224648567,0.09532666678195756,18,2025-02-01,18,潍柴动力,lagged
0.0026099289997671173,0.5912211807172798,0.1150543899577483,21,2025-03-01,21,潍柴动力,lagged
-0.0034272840006859323,-0.00819711754968816,4.1144159674155745e-05,21,2025-04-01,21,潍柴动力,lagged
0.00032758313868653686,-0.644232583041594,0.07548662649379245,19,2025-05-01,19,潍柴动力,lagged
0.001021451144475259,0.17790282098771396,0.010487656525056677,20,2025-06-01,20,潍柴动力,lagged
0.0009883456101528784,-0.2702618044398636,0.00852779050560537,23,2025-07-01,23,潍柴动力,lagged
-0.0005642646316205127,0.18791800900991537,0.032992153408119784,21,2025-08-01,21,潍柴动力,lagged
-0.0025959890219028666,-0.5193326269139598,0.2720728886852922,22,2025-09-01,22,潍柴动力,lagged
0.005604743211798423,-0.1970611188402599,0.032537919264440274,17,2025-10-01,17,潍柴动力,lagged
0.0069627743489348755,-0.39767671584677516,0.014674115462958937,20,2025-11-01,20,潍柴动力,lagged
